"Name","Type","Resource","Amount","TID","InfoTID","Tag1","ExpireTimeInHours","IsInShop","HighlightUnseen","RandomSelectionWeight","Order","ShowOnlyOnce","MaxPurchaseCount","MaxPurchaseCountAllTime","ValueTID","BillingPackage","GemCost","AutoGemCostPct","AutoAmountPct","DurationDays","Worker","DecorationBuilding","OfferMovieClip","Potion","PotionLevel","WorkerForSkin","Worker2ForSkin","Skin","IconSWF","IconExportName","IconBackgroundFrameLabel","ProductIconBackgroundFrameLabel","ConfirmPopupIconExportName","AnimateMovieClip","InFixedCategory","MinVillageXPLevel","MaxVillageXPLevel","VillageXPLevelRemove","MustBeInValley","OverrideProductIconMovieClip","ProductInfoTitleTID","ProductInfoTID","ProductInfoConfirmPopupTID"
,"Potion",,2,,,,,,,,,,,,,,,,,,,,,"PotionSpeedFarmer",2,,,,,,,"value",,,,,,,,,,,
,"Potion",,2,,,,,,,,,,,,,,,,,,,,,"PotionSpeedClaydigger",3,,,,,,,"value",,,,,,,,,,,
,"Potion",,2,,,,,,,,,,,,,,,,,,,,,"PotionSpeedStonemason",3,,,,,,,"value",,,,,,,,,,,
"Shop0173_Offer_Bundle_Levelup9","Resource","Diamonds",1100,"TID_SHOP_OFFER_LEVELUP09_TITLE","TID_SHOP_OFFER_LEVELUP09_INFO","StarterPack",72,"TRUE","TRUE","1",5,"TRUE",1,,"TID_SHOP_3X_VALUE","com.supercell.everdale.levelup09_pack",,,,,,,,,,,,,"sc/ui.sc","shop_offer_big_levelup","value","value","shop_item_confirm_pack","sc/ui.sc#offer_animation_template_centered",,9,9,,,"sc/ui.sc#starterpack_gems",,,
,"KnowledgePoints",,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"value",,,,,,,,"sc/ui.sc#starterpack_scrolls",,,
,"Resource","Coins",4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"value",,,,,,,,"sc/ui.sc#starterpack_gold",,,
,"Potion",,1,,,,,,,,,,,,,,,,,,,,,"PotionNoFood",3,,,,,,,"value",,,,,,,,,,,
,"Potion",,1,,,,,,,,,,,,,,,,,,,,,"PotionSpeedResearcher",3,,,,,,,"value",,,,,,,,,,,
,"Resource","FountainBoost",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"value",,,,,,,,"sc/ui.sc#starterpack_nectar",,,
"Shop0174_Offer_Bundle_Levelup10","Resource","Diamonds",1600,"TID_SHOP_OFFER_LEVELUP10_TITLE","TID_SHOP_OFFER_LEVELUP10_INFO","StarterPack",72,"TRUE","TRUE","1",6,"TRUE",1,,"TID_SHOP_3X_VALUE","com.supercell.everdale.levelup10_pack",,,,,,,,,,,,,"sc/ui.sc","shop_offer_big_levelup","value","value","shop_item_confirm_pack","sc/ui.sc#offer_animation_template_centered",,10,,,,"sc/ui.sc#starterpack_gems",,,
,"KnowledgePoints",,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"value",,,,,,,,"sc/ui.sc#starterpack_scrolls",,,
,"Resource","Coins",5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"value",,,,,,,,"sc/ui.sc#starterpack_gold",,,
,"Potion",,1,,,,,,,,,,,,,,,,,,,,,"PotionNoFood",3,,,,,,,"value",,,,,,,,,,,
,"Potion",,1,,,,,,,,,,,,,,,,,,,,,"PotionSpeedResearcher",3,,,,,,,"value",,,,,,,,,,,
,"Potion",,1,,,,,,,,,,,,,,,,,,,,,"PotionSpeedFarmer",3,,,,,,,"value",,,,,,,,,,,
"Shop0175_Shop_ReferAFriend","Referral",,1,"TID_SHOP_ITEM_TITLE","TID_SHOP_WORKER_SUBTITLE","Referral",,"TRUE","TRUE","1",1,,1,,,,1,,,,,,,,,,,,"sc/ui.sc","shop_item_slot_gem_pack_invite","worker",,"shop_item_notification_popup_invite_friend","sc/ui.sc#offer_animation_template",,1,,,"TRUE",,,,
